order_id,customer_id,order_date,category,quantity,unit_price,discount_rate,paid_amount,order_status
O003055,C00495,2025-10-30,运动户外,2,446.96,0.2,715.14,已支付
O003056,C00337,2025-11-01,美妆个护,1,87.74,0.15,74.58,已支付
O003057,C00229,2025-12-12,家居日用,3,29.07,0.1,78.49,已取消
O003058,C00013,2025-10-05,食品饮料,2,159.42,0.05,302.9,已退款
O003059,C00520,2026-03-06,服饰鞋包,1,503.23,0.08,462.97,已支付
O003060,C00500,2026-04-21,服饰鞋包,1,269.42,0.1,242.48,已支付
O003061,C00069,2026-06-14,运动户外,5,185.05,0,925.25,已退款
O003062,C00310,2026-05-04,美妆个护,2,244.79,0.15,416.14,已支付
O003063,C00228,2025-10-01,食品饮料,1,37.71,0,37.71,已支付
O003064,C00497,2025-12-12,食品饮料,1,30.06,0.2,24.05,已支付
O003065,C00446,2025-07-16,食品饮料,2,39.13,0.08,72.0,已取消
O003066,C00397,2025-11-29,美妆个护,1,67.92,0.05,64.52,已支付
O003067,C00117,2026-03-21,美妆个护,2,228.19,0,456.38,已支付
O003068,C00179,2025-12-24,美妆个护,2,264.03,0.05,501.66,已退款
O003069,C00328,2025-12-01,数码电子,1,999.83,0.2,799.86,已取消
O003070,C00194,2025-08-05,数码电子,4,669.21,0.1,2409.16,已支付
O003071,C00034,2025-08-27,运动户外,3,97.85,0.05,278.87,已取消
O003072,C00442,2026-04-12,美妆个护,2,40.13,0.08,73.84,已支付
O003073,C00537,2025-08-04,运动户外,2,373.15,0.1,671.67,已支付
O003074,C00226,2026-04-20,服饰鞋包,1,550.97,0.08,506.89,已支付
O003075,C00268,2026-05-03,运动户外,1,144.23,0.08,132.69,已支付
O003076,C00098,2026-01-01,运动户外,1,312.85,0,312.85,已支付
O003077,C00408,2026-05-01,家居日用,2,303.79,0.15,516.44,已支付
O003078,C00393,2026-01-15,美妆个护,2,137.39,0.1,247.3,已取消
O003079,C00272,2025-11-23,家居日用,1,484.98,0.2,387.98,已退款
O003080,C00424,2026-05-09,服饰鞋包,1,469.23,0.05,445.77,已退款
O003081,C00101,2025-10-15,食品饮料,4,161.94,0.1,582.98,已支付
O003082,C00145,2026-04-21,服饰鞋包,1,64.0,0.15,54.4,已支付
O003083,C00357,2026-06-28,数码电子,2,1033.43,0.2,1653.49,已支付
O003084,C00210,2026-03-12,家居日用,2,187.8,0,375.6,已支付
O003085,C00325,2025-11-26,家居日用,1,460.07,0.2,368.06,已支付
O003086,C00354,2026-02-04,运动户外,2,295.51,0,591.02,已取消
O003087,C00374,2025-10-20,数码电子,4,106.67,0,426.68,已支付
O003088,C00482,2026-06-11,运动户外,1,431.1,0.1,387.99,已支付
O003089,C00104,2025-12-14,数码电子,1,1108.64,0.2,886.91,已取消
O003090,C00326,2025-09-04,美妆个护,1,107.7,0,107.7,已支付
O003091,C00109,2025-09-23,家居日用,5,109.19,0.05,518.65,已支付
O003092,C00007,2025-12-04,运动户外,1,327.15,0.15,278.08,已取消
O003093,C00328,2026-02-23,家居日用,1,375.69,0.08,345.63,已支付
O003094,C00030,2026-06-13,运动户外,1,326.72,0.08,300.58,已支付
O003095,C00007,2026-01-14,美妆个护,2,211.56,0.15,359.65,已支付
O003096,C00344,2026-05-07,服饰鞋包,2,327.1,0.1,588.78,已支付
O003097,C00391,2026-06-17,家居日用,1,298.28,0.05,283.37,已支付
O003098,C00407,2026-04-22,运动户外,1,233.55,0.05,221.87,已支付
O003099,C00161,2026-06-30,家居日用,2,283.69,0.15,482.27,已取消
O003100,C00468,2025-11-18,美妆个护,1,42.0,0.2,33.6,已支付
O003101,C00156,2025-11-19,数码电子,3,1000.04,0.08,2760.11,已支付
O003102,C00437,2026-04-09,美妆个护,3,180.45,0.15,460.15,已支付
O003103,C00122,2025-08-28,家居日用,1,445.07,0.2,356.06,已支付
O003104,C00579,2025-12-21,运动户外,1,304.89,0.15,259.16,已支付
O003105,C00571,2025-09-15,食品饮料,1,43.46,0.2,34.77,已取消
O003106,C00577,2025-11-05,美妆个护,4,84.4,0.2,270.08,已支付
O003107,C00377,2026-01-02,数码电子,1,984.19,0.1,885.77,已取消
O003108,C00201,2025-07-17,服饰鞋包,1,399.13,0,399.13,已取消
O003109,C00155,2026-05-05,服饰鞋包,1,576.68,0.05,547.85,已支付
O003110,C00172,2026-03-15,家居日用,4,327.52,0.05,1244.58,已支付
O003111,C00474,2026-05-10,食品饮料,1,111.08,0.05,105.53,已支付
O003112,C00078,2026-04-14,家居日用,1,226.28,0.2,181.02,已支付
O003113,C00234,2025-07-27,数码电子,1,958.63,0.1,862.77,已支付
O003114,C00105,2025-08-01,家居日用,4,467.86,0,1871.44,已支付
O003115,C00496,2026-05-06,运动户外,1,128.64,0.2,102.91,已支付
O003116,C00507,2025-07-10,美妆个护,1,237.73,0.1,213.96,已支付
O003117,C00191,2026-06-13,运动户外,5,455.45,0.2,1821.8,已支付
O003118,C00367,2025-07-29,美妆个护,1,100.91,0.05,95.86,已支付
O003119,C00372,2025-12-13,食品饮料,1,67.23,0,67.23,已支付
O003120,C00374,2026-01-07,美妆个护,3,232.64,0.2,558.34,已支付
O003121,C00559,2026-02-20,家居日用,3,286.11,0,858.33,已支付
O003122,C00561,2025-11-02,家居日用,2,122.75,0,245.5,已退款
O003123,C00047,2025-11-21,运动户外,5,353.56,0.08,1626.38,已退款
O003124,C00236,2025-08-03,食品饮料,1,167.91,0,167.91,已支付
O003125,C00456,2025-08-23,运动户外,1,379.61,0.15,322.67,已退款
O003126,C00256,2026-06-04,美妆个护,1,91.87,0.08,84.52,已支付
O003127,C00100,2025-10-26,数码电子,1,702.14,0.1,631.93,已取消
O003128,C00099,2026-05-02,美妆个护,1,175.97,0.1,158.37,已支付
O003129,C00105,2026-05-23,运动户外,3,447.4,0.05,1275.09,已支付
O003130,C00506,2026-05-22,美妆个护,2,109.67,0.08,201.79,已退款
O003131,C00256,2025-11-17,家居日用,1,304.22,0,304.22,已支付
O003132,C00386,2026-06-10,家居日用,1,325.86,0.1,293.27,已取消
O003133,C00162,2026-02-28,食品饮料,1,80.93,0.15,68.79,已支付
O003134,C00442,2026-02-21,家居日用,1,260.3,0,260.3,已支付
O003135,C00579,2025-11-12,家居日用,2,304.33,0,608.66,已取消
O003136,C00239,2025-10-18,运动户外,3,163.77,0.08,452.01,已支付
O003137,C00404,2025-10-09,美妆个护,1,108.87,0.1,97.98,已取消
O003138,C00334,2026-02-08,数码电子,4,570.61,0.05,2168.32,已支付
O003139,C00342,2026-05-11,数码电子,2,230.09,0,460.18,已支付
O003140,C00265,2026-06-03,美妆个护,1,265.24,0.05,251.98,已支付
O003141,C00411,2025-11-26,数码电子,1,1225.08,0.08,1127.07,已支付
O003142,C00309,2026-05-26,运动户外,1,237.15,0.15,201.58,已支付
O003143,C00331,2025-11-14,家居日用,1,492.76,0,492.76,已支付
O003144,C00146,2025-10-19,运动户外,3,240.33,0.15,612.84,已支付
O003145,C00043,2025-09-16,食品饮料,1,58.53,0.2,46.82,已取消
O003146,C00124,2026-01-01,美妆个护,1,286.56,0.2,229.25,已支付
O003147,C00359,2025-12-08,食品饮料,1,73.86,0.15,62.78,已支付
O003148,C00440,2025-10-22,服饰鞋包,3,238.52,0.15,608.23,已支付
O003149,C00479,2025-08-24,数码电子,3,982.75,0.2,2358.6,已支付
O003150,C00497,2026-03-25,服饰鞋包,1,613.68,0.08,564.59,已支付
O003151,C00210,2026-06-11,美妆个护,1,182.31,0.1,164.08,已支付
O003152,C00391,2026-01-18,家居日用,1,274.87,0,274.87,已取消
O003153,C00318,2025-11-30,服饰鞋包,3,561.53,0.2,1347.67,已支付
O003154,C00050,2025-12-28,服饰鞋包,1,649.02,0.05,616.57,已支付
O003155,C00239,2026-02-10,服饰鞋包,2,638.82,0.1,1149.88,已支付
O003156,C00188,2026-06-30,美妆个护,2,286.01,0.15,486.22,已退款
O003157,C00105,2026-03-15,食品饮料,3,86.42,0,259.26,已取消
O003158,C00587,2025-09-11,服饰鞋包,1,569.28,0.05,540.82,已取消
O003159,C00376,2025-12-19,家居日用,3,420.37,0.2,1008.89,已退款
O003160,C00305,2026-06-04,美妆个护,1,112.7,0.05,107.06,已取消
O003161,C00051,2025-10-22,美妆个护,2,42.88,0.1,77.18,已支付
O003162,C00108,2025-11-22,食品饮料,2,140.43,0,280.86,已退款
O003163,C00576,2026-02-14,服饰鞋包,3,331.35,0.2,795.24,已支付
O003164,C00342,2026-05-02,美妆个护,1,75.2,0.2,60.16,已退款
O003165,C00059,2025-11-01,家居日用,1,290.65,0.05,276.12,已支付
O003166,C00122,2026-03-31,家居日用,2,113.93,0.08,209.63,已支付
O003167,C00290,2026-04-23,数码电子,1,428.8,0,428.8,已退款
O003168,C00059,2025-11-28,食品饮料,2,48.46,0.2,77.54,已支付
O003169,C00558,2026-01-14,食品饮料,1,121.21,0.2,96.97,已退款
O003170,C00534,2026-03-17,家居日用,1,238.27,0,238.27,已退款
O003171,C00287,2026-04-27,服饰鞋包,2,144.58,0.05,274.7,已取消
O003172,C00549,2026-06-23,服饰鞋包,1,647.2,0.15,550.12,已支付
O003173,C00579,2025-12-12,数码电子,2,740.05,0.08,1361.69,已取消
O003174,C00491,2026-03-12,数码电子,2,260.97,0,521.94,已支付
O003175,C00445,2026-06-12,美妆个护,1,147.91,0,147.91,已支付
O003176,C00461,2025-10-25,数码电子,1,329.99,0,329.99,已退款
O003177,C00371,2026-06-10,美妆个护,1,40.54,0.2,32.43,已支付
O003178,C00289,2025-10-20,美妆个护,4,180.55,0,722.2,已取消
O003179,C00192,2026-05-14,家居日用,1,249.45,0,249.45,已取消
O003180,C00086,2026-01-19,数码电子,1,801.76,0.1,721.58,已支付
O003181,C00394,2025-07-15,食品饮料,1,89.76,0,89.76,已退款
O003182,C00332,2026-05-26,运动户外,2,142.61,0.2,228.18,已支付
O003183,C00386,2026-05-18,食品饮料,2,19.01,0.05,36.12,已取消
O003184,C00143,2025-11-15,家居日用,2,321.85,0.15,547.14,已支付
O003185,C00290,2025-08-23,家居日用,3,349.55,0,1048.65,已退款
O003186,C00600,2026-03-10,服饰鞋包,1,230.5,0.1,207.45,已支付
O003187,C00327,2026-04-05,美妆个护,3,246.33,0.15,628.14,已取消
O003188,C00118,2026-03-24,家居日用,1,110.04,0.15,93.53,已支付
O003189,C00196,2025-11-04,美妆个护,5,166.3,0.08,764.98,已退款
O003190,C00398,2026-06-26,运动户外,1,105.45,0,105.45,已退款
O003191,C00366,2026-06-06,运动户外,1,520.56,0.1,468.5,已支付
O003192,C00167,2026-02-02,数码电子,1,1011.31,0.08,930.41,已支付
O003193,C00545,2025-07-22,家居日用,2,380.15,0,760.3,已取消
O003194,C00418,2026-06-14,运动户外,1,233.93,0.2,187.14,已支付
O003195,C00343,2026-01-05,家居日用,1,448.54,0,448.54,已退款
O003196,C00087,2025-08-11,运动户外,1,403.56,0.1,363.2,已退款
O003197,C00076,2026-05-06,服饰鞋包,2,202.11,0.05,384.01,已支付
O003198,C00210,2026-06-12,服饰鞋包,1,507.5,0.1,456.75,已支付
O003199,C00090,2025-08-29,服饰鞋包,5,331.91,0.05,1576.57,已支付
O003200,C00366,2026-01-27,服饰鞋包,5,678.79,0.1,3054.55,已取消
O003201,C00397,2025-11-30,数码电子,1,938.52,0.15,797.74,已支付
O003202,C00148,2025-07-21,家居日用,1,460.93,0.15,391.79,已支付
O003203,C00329,2025-12-21,美妆个护,5,84.14,0.2,336.56,已支付
O003204,C00089,2026-04-21,服饰鞋包,1,624.64,0,624.64,已取消
O003205,C00116,2026-03-08,食品饮料,1,30.64,0.2,24.51,已支付
O003206,C00086,2026-04-15,美妆个护,2,283.08,0.05,537.85,已取消
O003207,C00550,2025-08-05,运动户外,1,88.32,0,88.32,已取消
O003208,C00279,2025-07-18,数码电子,2,191.34,0,382.68,已支付
O003209,C00031,2025-09-22,家居日用,1,270.07,0.08,248.46,已支付
O003210,C00308,2026-05-07,食品饮料,3,144.1,0.2,345.84,已支付
O003211,C00203,2026-05-11,服饰鞋包,2,133.65,0.05,253.94,已支付
O003212,C00218,2026-01-04,服饰鞋包,4,677.34,0.05,2573.89,已退款
O003213,C00184,2025-11-12,美妆个护,4,175.21,0.08,644.77,已支付
O003214,C00474,2025-07-13,数码电子,1,763.31,0.05,725.14,已支付
O003215,C00014,2025-10-09,运动户外,2,136.87,0,273.74,已支付
O003216,C00103,2025-09-22,美妆个护,1,218.41,0,218.41,已支付
O003217,C00172,2026-05-21,数码电子,2,1056.21,0,2112.42,已取消
O003218,C00034,2025-08-07,食品饮料,2,81.97,0.08,150.82,已支付
O003219,C00064,2025-10-13,美妆个护,1,298.47,0,298.47,已取消
O003220,C00549,2026-03-18,数码电子,1,587.82,0.2,470.26,已取消
O003221,C00138,2025-07-15,美妆个护,2,205.37,0,410.74,已支付
O003222,C00418,2026-03-27,美妆个护,1,250.78,0,250.78,已支付
O003223,C00377,2025-10-27,食品饮料,1,77.15,0.2,61.72,已支付
O003224,C00247,2025-11-04,家居日用,3,401.21,0.05,1143.45,已支付
O003225,C00185,2025-12-13,服饰鞋包,2,219.43,0,438.86,已退款
O003226,C00170,2025-12-25,食品饮料,3,180.75,0,542.25,已取消
O003227,C00447,2025-09-09,运动户外,2,267.47,0,534.94,已取消
O003228,C00585,2025-11-29,数码电子,1,492.23,0.05,467.62,已支付
O003229,C00020,2025-08-16,数码电子,1,621.07,0.08,571.38,已支付
O003230,C00331,2026-02-11,服饰鞋包,2,613.1,0.08,1128.1,已支付
O003231,C00019,2025-11-25,运动户外,3,221.0,0,663.0,已取消
O003232,C00063,2026-06-19,家居日用,1,446.13,0.15,379.21,已退款
O003233,C00145,2025-10-22,食品饮料,2,68.58,0.15,116.59,已支付
O003234,C00256,2026-03-06,食品饮料,1,65.23,0.08,60.01,已支付
O003235,C00134,2025-08-27,食品饮料,1,23.68,0,23.68,已支付
O003236,C00013,2025-11-11,数码电子,3,185.24,0.08,511.26,已支付
O003237,C00153,2025-08-29,美妆个护,1,254.26,0,254.26,已支付
O003238,C00062,2025-10-24,美妆个护,2,153.65,0.1,276.57,已支付
O003239,C00396,2026-04-18,家居日用,1,445.4,0,445.4,已退款
O003240,C00101,2026-06-22,家居日用,2,461.74,0,923.48,已退款
O003241,C00357,2025-11-10,家居日用,1,287.33,0.08,264.34,已支付
O003242,C00236,2025-07-14,家居日用,3,206.27,0.05,587.87,已支付
O003243,C00496,2025-11-19,家居日用,1,425.08,0.1,382.57,已退款
O003244,C00354,2026-05-30,服饰鞋包,2,397.17,0.08,730.79,已支付
O003245,C00041,2026-02-10,食品饮料,1,191.0,0,191.0,已取消
O003246,C00297,2025-11-18,数码电子,1,1015.0,0.15,862.75,已支付
O003247,C00588,2025-09-22,服饰鞋包,4,582.03,0.05,2211.71,已支付
O003248,C00203,2026-04-08,运动户外,2,305.02,0.15,518.53,已退款
O003249,C00314,2025-12-16,数码电子,2,475.94,0,951.88,已支付
O003250,C00190,2025-10-03,服饰鞋包,1,292.51,0,292.51,已退款
O003251,C00573,2025-10-25,运动户外,1,66.88,0.08,61.53,已取消
O003252,C00509,2025-07-04,食品饮料,1,151.0,0.2,120.8,已取消
O003253,C00124,2025-07-21,家居日用,4,403.94,0.08,1486.5,已支付
O003254,C00454,2025-10-02,数码电子,2,977.27,0.2,1563.63,已支付
O003255,C00166,2025-12-02,数码电子,1,753.88,0,753.88,已退款
O003256,C00193,2026-05-26,美妆个护,1,219.82,0.15,186.85,已支付
O003257,C00371,2026-05-12,运动户外,1,354.2,0.1,318.78,已支付
O003258,C00488,2026-03-21,数码电子,1,218.93,0.15,186.09,已支付
O003259,C00583,2026-05-12,家居日用,3,152.15,0.2,365.16,已支付
O003260,C00499,2025-08-07,运动户外,1,385.56,0.2,308.45,已取消
O003261,C00549,2025-08-23,食品饮料,1,59.82,0.15,50.85,已支付
O003262,C00441,2026-03-11,食品饮料,1,159.15,0,159.15,已支付
O003263,C00208,2025-09-16,数码电子,3,427.38,0,1282.14,已退款
O003264,C00102,2026-04-04,数码电子,2,1184.56,0.1,2132.21,已支付
O003265,C00515,2026-03-21,美妆个护,1,135.81,0.1,122.23,已支付
O003266,C00006,2026-02-04,美妆个护,1,176.9,0.15,150.37,已支付
O003267,C00464,2025-11-07,家居日用,1,323.99,0.08,298.07,已取消
O003268,C00542,2026-06-03,数码电子,2,242.77,0.05,461.26,已支付
O003269,C00040,2026-06-06,运动户外,3,474.86,0,1424.58,已支付
O003270,C00086,2025-12-13,运动户外,1,580.21,0,580.21,已退款
O003271,C00492,2025-07-13,数码电子,3,614.05,0.1,1657.93,已支付
O003272,C00362,2025-10-04,美妆个护,3,108.79,0,326.37,已支付
O003273,C00052,2026-03-20,运动户外,1,221.56,0.1,199.4,已支付
O003274,C00466,2026-01-25,家居日用,1,247.91,0,247.91,已支付
O003275,C00516,2026-05-28,运动户外,4,148.82,0.05,565.52,已退款
O003276,C00332,2025-07-31,食品饮料,1,169.85,0.05,161.36,已支付
O003277,C00289,2025-07-05,数码电子,2,321.59,0.15,546.7,已支付
O003278,C00139,2025-08-07,数码电子,2,760.71,0.15,1293.21,已支付
O003279,C00078,2025-07-18,运动户外,1,575.91,0.08,529.84,已取消
O003280,C00116,2025-12-11,食品饮料,2,24.69,0.1,44.44,已支付
O003281,C00212,2026-06-25,食品饮料,1,136.46,0.15,115.99,已支付
O003282,C00388,2026-03-25,食品饮料,1,64.88,0.05,61.64,已支付
O003283,C00512,2025-12-09,家居日用,1,33.0,0.15,28.05,已支付
O003284,C00206,2025-12-13,家居日用,2,346.7,0,693.4,已支付
O003285,C00065,2026-03-25,数码电子,3,711.01,0,2133.03,已退款
O003286,C00258,2025-12-30,数码电子,1,1208.36,0.05,1147.94,已支付
O003287,C00169,2026-01-01,食品饮料,1,89.57,0,89.57,已退款
O003288,C00539,2025-08-13,家居日用,4,248.35,0.15,844.39,已支付
O003289,C00552,2025-10-18,美妆个护,1,210.71,0.15,179.1,已支付
O003290,C00253,2026-04-25,食品饮料,2,118.16,0.08,217.41,已支付
O003291,C00354,2025-08-24,运动户外,2,539.61,0.1,971.3,已支付
O003292,C00273,2025-12-09,运动户外,4,77.27,0.1,278.17,已支付
O003293,C00483,2025-08-21,美妆个护,1,50.01,0,50.01,已支付
O003294,C00031,2025-11-02,数码电子,1,307.77,0.15,261.6,已支付
O003295,C00202,2026-03-21,美妆个护,1,163.45,0.15,138.93,已退款
O003296,C00530,2026-03-19,美妆个护,1,183.78,0,183.78,已支付
O003297,C00397,2025-11-14,美妆个护,3,252.15,0.2,605.16,已退款
O003298,C00198,2026-01-13,服饰鞋包,2,337.05,0.08,620.17,已支付
O003299,C00422,2025-09-28,食品饮料,1,61.37,0,61.37,已支付
O003300,C00254,2025-10-19,运动户外,1,347.67,0.15,295.52,已取消
O003301,C00477,2025-11-08,数码电子,1,863.54,0.15,734.01,已退款
O003302,C00306,2025-07-07,家居日用,1,44.13,0.2,35.3,已取消
O003303,C00272,2025-09-09,运动户外,2,136.34,0.2,218.14,已取消
O003304,C00229,2026-04-12,食品饮料,1,192.59,0.2,154.07,已支付
O003305,C00354,2026-02-25,美妆个护,2,119.52,0,239.04,已支付
O003306,C00166,2025-10-31,服饰鞋包,1,107.38,0.15,91.27,已支付
O003307,C00293,2025-09-18,美妆个护,2,43.5,0.08,80.04,已支付
O003308,C00266,2026-05-28,运动户外,2,86.21,0.08,158.63,已支付
O003309,C00088,2026-02-25,数码电子,1,832.97,0,832.97,已支付
O003310,C00095,2025-09-06,数码电子,1,878.75,0.15,746.94,已退款
O003311,C00596,2026-02-10,服饰鞋包,2,179.88,0.08,330.98,已支付
O003312,C00243,2026-06-03,食品饮料,2,115.86,0.08,213.18,已支付
O003313,C00171,2025-08-19,美妆个护,5,174.39,0.05,828.35,已支付
O003314,C00240,2026-05-05,美妆个护,1,243.74,0.2,194.99,已取消
O003315,C00448,2026-05-15,服饰鞋包,1,491.89,0,491.89,已支付
O003316,C00285,2026-06-30,食品饮料,1,153.3,0.1,137.97,已支付
O003317,C00307,2026-01-16,食品饮料,2,181.6,0.1,326.88,已支付
O003318,C00524,2025-10-22,运动户外,4,97.2,0.15,330.48,已支付
O003319,C00471,2026-03-30,数码电子,1,1025.1,0.05,973.84,已支付
O003320,C00419,2026-05-29,食品饮料,1,36.1,0.2,28.88,已支付
O003321,C00188,2026-05-04,服饰鞋包,1,491.87,0,491.87,已支付
O003322,C00247,2026-06-16,数码电子,2,210.01,0,420.02,已取消
O003323,C00272,2025-09-24,服饰鞋包,1,109.25,0.2,87.4,已支付
O003324,C00333,2025-10-21,家居日用,1,495.64,0.08,455.99,已支付
O003325,C00367,2025-10-15,家居日用,2,118.01,0,236.02,已支付
O003326,C00083,2025-08-09,美妆个护,2,206.61,0.08,380.16,已支付
O003327,C00370,2026-05-07,美妆个护,1,59.4,0.05,56.43,已取消
O003328,C00166,2026-04-30,家居日用,1,362.1,0,362.1,已取消
O003329,C00124,2026-05-15,服饰鞋包,2,425.11,0.1,765.2,已支付
O003330,C00354,2025-10-10,数码电子,3,587.4,0.05,1674.09,已支付
O003331,C00516,2026-06-26,运动户外,5,290.74,0.1,1308.33,已支付
O003332,C00265,2025-12-27,家居日用,2,331.56,0.2,530.5,已支付
O003333,C00360,2026-02-19,运动户外,2,392.28,0.15,666.88,已支付
O003334,C00011,2026-01-25,美妆个护,1,263.96,0,263.96,已支付
O003335,C00154,2025-10-25,家居日用,4,398.08,0.08,1464.93,已支付
O003336,C00578,2025-08-26,家居日用,1,265.26,0,265.26,已支付
O003337,C00182,2025-08-07,数码电子,1,1088.93,0.05,1034.48,已支付
O003338,C00290,2025-08-13,运动户外,2,140.74,0,281.48,已支付
O003339,C00301,2026-02-06,美妆个护,2,186.77,0,373.54,已支付
O003340,C00443,2025-10-03,食品饮料,1,26.56,0.05,25.23,已取消
O003341,C00384,2026-04-18,服饰鞋包,2,653.51,0.1,1176.32,已退款
O003342,C00143,2026-03-15,家居日用,1,241.46,0.08,222.14,已支付
O003343,C00567,2025-11-02,家居日用,2,405.19,0,810.38,已支付
O003344,C00097,2025-10-27,食品饮料,2,104.37,0.1,187.87,已支付
O003345,C00507,2025-10-02,家居日用,1,335.31,0,335.31,已取消
O003346,C00352,2025-10-13,服饰鞋包,1,261.47,0.1,235.32,已支付
O003347,C00398,2025-08-20,运动户外,1,225.52,0.2,180.42,已支付
O003348,C00038,2026-01-29,运动户外,3,54.12,0.08,149.37,已退款
O003349,C00460,2025-12-21,运动户外,2,168.02,0,336.04,已支付
